city_name,city_latitude,city_longitude
Osbornville, 36.075690, -80.897570
Osceola, 36.227910, -79.615580
Osgood, 35.554040, -79.128350
Osmond, 36.447080, -79.158350
Osprey, 36.185720, -75.757690
Ossipee, 36.172080, -79.510580
Ostwalt, 35.682640, -80.861180
Oswego, 36.150150, -78.197210
Oteen, 35.587340, -82.491230
Othello, 36.362350, -81.446210
Ottanola, 35.391780, -82.278450
Otto, 35.060090, -83.387650
Otway, 34.775720, -76.557980
Ourdell, 35.783470, -80.849790
Outer Banks, 35.566850, -75.468490
Outer Grass Lump, 34.819610, -76.372420
Outer Green Island, 35.184900, -75.805720
Outlaws Bridge, 35.139330, -77.849430
Oval, 36.330400, -81.488160
Overbrook Acres, 35.659030, -80.516450
Overhills, 35.220990, -79.031690
Overland Heights, 36.072080, -79.448080
Overlook, 35.307890, -82.483730
Overshot, 35.306550, -78.363060
Owens, 35.044050, -78.935030
Owls Nest, 35.450990, -79.220020
Owltown, 35.600110, -82.723740
Oxford, 36.310700, -78.590830
Oxford Heights, 36.295990, -76.252710
Oxford Park, 35.764020, -81.172580
Oxxford Hunt, 35.772650, -78.813060
Oyster Creek, 35.118230, -75.975450
Oyster Creek Landing, 35.390720, -76.314640
Ozark, 35.268470, -81.159800
Pactolus, 35.628490, -77.217460
Padgett, 34.674330, -77.590800
Pages Mobile Home Park, 34.701500, -77.078700
Paige, 35.615160, -77.394130
Paint Fork, 35.839560, -82.458460
Paint Fork, 35.744560, -82.463180
Paint Gap, 35.879280, -82.407630
Paint Rock, 35.930660, -82.889590
Paint Town, 35.469270, -83.292650
Pala Alto, 34.802100, -77.218010
Palestine, 35.404310, -80.164220
Palmer Island, 35.434860, -80.110330
Palmerville, 35.427360, -80.117550
Palmyra, 36.071270, -77.341080
Pamlico, 35.084890, -76.634930
Pamlico Beach, 35.392670, -76.600480
Pamlico Shores, 35.118780, -75.984340
Panola Heights, 35.904320, -77.524970
Pantego, 35.589050, -76.662160
Panther Creek, 35.643440, -82.979860
Panther Landing, 36.534040, -76.148820
Paradise Bay Mobile Home Park, 34.688800, -76.892300
Paradise Island, 34.715440, -77.382460
Paradise Park, 34.731000, -77.476630
Paradise Point, 35.188750, -81.046190
Paramore Farm, 35.584050, -77.346080
Park Place, 34.978760, -80.530340
Park Place Mobile Home Park, 34.360300, -77.910300
Park Spring, 36.465970, -79.412800
Park Sumter Terrace Apartments, 35.293460, -81.555370
Park Terrace, 36.117920, -80.208380
Park View Heights, 35.683470, -80.478950
Park Wood, 34.792380, -79.451160
Parker, 36.457900, -81.689280
Parkers Fork, 36.518210, -76.599120
Parkersburg, 34.837110, -78.443340
Parkhill, 35.713740, -81.799540
Parkland, 35.749320, -78.648610
Parks Crossroads, 35.703750, -79.604750
Parkstone, 35.147370, -80.852850
Parkstown, 35.377660, -77.817760
Parkton, 34.902660, -79.011700
Parktown, 36.313200, -78.141660
Parkview East, 35.174870, -80.754510
Parkville, 36.291550, -76.399110
Parkway, 35.770430, -78.840560
Parkway Forest, 35.582340, -82.481510
Parkwood, 35.223750, -80.978130
Parkwood, 35.428760, -79.493080
Parkwood, 35.891810, -78.908340
Parkwood Estates, 35.429320, -79.190020
Parkwood Lake, 36.035140, -80.377550
Parmele, 35.816550, -77.314130
Parmele Isles, 34.220170, -77.789980
Parrish Gap, 35.225370, -83.453210
Parrots, 35.311270, -77.690810
Parrott Fork, 35.221550, -77.616640
Parsonville, 36.216240, -81.362320
Paschall, 36.541810, -78.157770
Pasley, 34.785450, -77.900540
Pasquotank, 36.267380, -76.338550
Pates, 34.689880, -79.215040
Patetown, 35.460720, -77.924980
Patsy Bran Mobile Home Park, 35.408400, -77.502900
Patten, 35.650960, -81.860100
Patterson, 35.999300, -81.563990
Patterson Springs, 35.235410, -81.514530
Patton Mountain Estates, 35.249560, -82.680120
Patton Park, 35.329280, -82.466230
Pattons Ridge, 36.231240, -81.437040
Pauls Crossing, 35.429860, -80.311170
Paw Creek, 35.274860, -80.938410
Paynes Tavern, 36.341810, -79.010840
Pea Hill, 36.270150, -77.589970
Pea Island, 35.717680, -75.497110
Pea Ridge, 36.137080, -80.865630
Pea Ridge, 35.321780, -82.098440
Pea Ridge, 35.957940, -76.478550
Peach, 36.354600, -76.536610
Peachland, 34.993770, -80.264510
Peachtree, 35.093970, -83.942680
Peachtree Mobile Home Park, 34.212200, -77.890100
Peacock Crossroads, 35.496550, -78.033880
Peacocks, 34.326840, -78.799470
Peacocks Crossroads, 35.320160, -78.455010
Pearces, 35.916540, -78.306940
Pebble Beach, 34.656550, -77.062170
Pebble Creek, 35.298730, -82.469290
Pebble Creek Estates, 36.073750, -80.122270
Pebblebrook, 35.811260, -78.471110
Pecan Acres, 35.830980, -78.578060
Pecan Grove Mobile Home Park, 35.317800, -77.721300
Peden, 36.498460, -81.308430
Pee Dee, 34.935150, -79.889500
Pee Dee, 35.267640, -80.043110
Peele Acres, 35.407110, -78.044160
Pekin, 35.206810, -79.870600
Peletier, 34.730160, -77.084390
Pelham, 36.510140, -79.471690
Pellyn Wood, 35.135700, -80.798680
Pembroke, 34.680160, -79.195040
Pender, 36.310430, -77.592750
Penderlea, 34.659610, -78.049710
Penders Crossroads, 35.768770, -77.771640
Pendleton, 36.471540, -77.198580
Penelo, 35.918210, -77.672750
Penelope, 35.729020, -81.399810
Penguins Islands, 35.914060, -75.613510
Peniel, 35.236500, -82.137330
Penland, 35.930120, -82.112060
Penland Island, 35.013980, -83.779890
Penny Hill, 35.762100, -77.514140
Pennydale, 36.038750, -79.866980
Penrose, 35.272340, -82.639010
Pensacola, 35.847890, -82.308180
Peoria, 36.290680, -81.893450
Pepperdyne, 35.846260, -78.596110
Peppers, 36.042340, -82.225410
Perfection, 35.246000, -77.254400
Perkinsville, 36.219020, -81.659270
Perkinsville, 35.869300, -81.731770
Permuda Island, 34.468780, -77.493020
Perry, 35.333470, -81.348420
Perry Hills, 36.098190, -79.209180
Perry Park, 35.279330, -77.593020
Perrytown, 36.137940, -76.804120
Peru, 34.550720, -77.367740
Pet Crossroads, 35.828480, -78.511110
Petche Gap, 35.696520, -81.616210
Peters Creek, 34.855730, -78.526120
Petersburg, 34.927660, -77.538580
Petersburg, 35.706520, -81.670930
Petersburg, 35.822050, -82.611520
Petersburg Crossing, 34.954890, -77.766640
Peterson, 36.040940, -82.335410
Petersville, 35.825970, -80.414780
Petra Mills, 35.840690, -81.361760
Pettys Shore, 36.364320, -76.827460
Pfafftown, 36.152640, -80.362280
Pharrs Mill, 35.328470, -80.617850
Phil, 34.748220, -79.213930
Philadelphia, 34.952930, -79.727550
Philadelphia, 36.259880, -76.047150
Philadelphus, 34.759050, -79.171420
Phillips Crossroads, 35.086830, -77.445800
Phillips Crossroads, 36.019600, -77.720530
Phillips Island, 34.731830, -76.686320
Phillips Mobile Home Park, 34.587700, -78.950300
Phoenician Woods, 35.005160, -78.895030
Phoenix, 34.293500, -78.058330
Pickwick Village, 35.870430, -78.705280
Pickwood Hills, 36.021250, -79.452520
Piedmont Heights, 36.093470, -79.419470
Piedmont Heights, 36.055690, -79.822810
Piedmont Park Subdivision, 35.827910, -81.735930
Pierce Mobile Home Estates, 35.826500, -77.087400
Pierces Crossroads, 36.359040, -77.660530
Pierceville, 36.448490, -76.293550
Pigeonroost, 36.069280, -82.296520
Pike Crossroads, 35.490990, -78.059430
Pike Road, 35.682940, -76.627440
Pikeville, 35.497100, -77.981930
Pilands Crossroads, 36.345710, -76.811340
Pilontary Islands, 34.974890, -76.170180
Pilot, 35.884880, -78.265000
Pilot, 35.880140, -80.129490
Pilot Mountain, 36.386530, -80.469500
Pin Hook, 34.747670, -77.771370
Pine Crest, 35.419610, -76.689380
Pine Dale Manor, 36.029860, -80.257550
Pine Forest, 34.733490, -79.505330
Pine Forest, 35.125440, -79.442540
Pine Forest Acres, 34.768500, -77.491910
Pine Fork, 36.443740, -81.217030
Pine Grove, 34.927100, -76.948280
Pine Grove Apartments, 35.585160, -77.587470
Pine Hall, 36.324580, -80.049490
Pine Hammock, 35.326280, -76.560480
Pine Harbor, 35.117640, -81.030080
Pine Haven, 35.767100, -77.896650
Pine Haven, 35.497360, -80.104770
Pine Haven, 35.404880, -77.976650
Pine Hill, 35.048490, -79.406150
Pine Hill, 36.349030, -80.589510
Pine Hill, 34.782380, -77.374960
Pine Hurst Park, 35.692930, -78.600560
Pine Island, 35.305690, -80.973690
Pine Island, 34.144890, -78.590290
Pine Knob, 35.944590, -79.042230
Pine Knoll, 34.981270, -78.961690
Pine Knoll Shores, 34.697380, -76.813270
Pine Knolls, 36.194860, -80.065880
Pine Lakes, 36.338210, -76.224930
Pine Level, 35.513220, -78.244440
Pine Level, 34.106560, -78.691680
Pine Log, 34.323780, -78.725570
Pine Log Village, 34.990360, -83.957680
Pine Mountain Lakes, 35.583460, -81.593980
Pine Ridge, 35.919880, -77.544420
Pine Ridge, 35.911540, -78.241110
Pine Ridge, 35.284030, -80.675350
Pine Ridge, 36.499020, -80.717290
Pine Shore Lakes, 35.131510, -82.729020
Pine Swamp, 36.459300, -81.108700
Pine Terrace Mobile Home Park, 34.194300, -77.940100
Pine Tree, 35.740440, -77.795260
Pine Valley Estates, 34.187670, -77.907210
Pine View, 36.338490, -76.233820
Pinebluff, 35.109880, -79.472260
Pineburr, 35.855410, -81.603990
Pinecrest, 35.341790, -81.887880
Pinecrest, 35.819860, -80.292830
Pinecrest, 35.213200, -80.902570
Pinecrest Park, 35.826540, -78.615840
Pinecroft, 36.028470, -79.838920
Pinedell, 35.015150, -80.594510
Pinehurst, 35.195430, -79.469480
Pinehurst, 35.852630, -81.606490
Pinehurst, 35.345120, -82.461230
Pinehurst Acres, 35.314850, -81.530370
Pinelog, 34.997310, -83.968240
Pinemont, 35.391000, -77.923870
Pineola, 36.028460, -81.891500
Piner Mobile Home Park, 34.129400, -77.870500
Pineridge, 35.870720, -76.698000
Pines of Brookhaven, 35.871820, -78.684170
Pinet Knoll, 34.978500, -78.964470
Pinetops, 35.788490, -77.637750
Pinetown, 35.610440, -76.861330
Pineview, 35.306270, -79.089470
Pineview Acres, 35.767930, -77.954150
Pineview Estates, 35.819880, -78.336940
Pineview Hills, 35.771820, -78.707500
Pineview Mobile Home Park, 34.274000, -77.784200
Pineview Mobile Home Park, 34.963000, -77.985700
Pineville, 35.083200, -80.892300
Pinewood, 35.395440, -77.919150
Pinewood, 35.915960, -81.567040
Pinewood Acres, 36.070690, -79.491130
Pinewood Acres, 35.740990, -78.840840
Pinewood Downs, 34.742380, -77.363020
Pinewood Estates, 35.727100, -77.954990
Pinewood Forest, 35.566270, -77.382460
Pinewood Forest, 36.065970, -79.484470
Pinewood Lakers, 34.983500, -78.935860
Piney, 35.876800, -81.677040
Piney Creek, 36.550400, -81.288710
Piney Forest Crossroads, 34.457110, -78.863360
Piney Fork, 36.445970, -79.776700
Piney Green, 35.093500, -78.478060
Piney Green, 34.716000, -77.320240
Piney Grove, 34.049060, -78.173330
Piney Grove, 35.929050, -77.466910
Piney Grove, 36.057090, -79.053620
Piney Grove, 34.955150, -79.810330
Piney Grove Landing, 35.600440, -76.556600
Piney Island, 34.465170, -78.958920
Piney Island, 34.993220, -76.458530
Piney Island, 36.383210, -75.931870
Piney Mountain Estates, 35.730970, -79.799480
Piney Plains, 35.745710, -78.754450
Piney Ridge, 34.967670, -78.344170
Piney Wood, 34.566280, -78.098050
Piney Woods, 34.209890, -77.871930
Piney Woods, 35.137340, -82.774300
Pineygrove, 35.564880, -76.986620
Pink Hill, 35.055160, -77.746370
Pinkney, 35.525440, -78.066380
Pinkston, 35.016260, -80.078390
Pinnacle, 36.329310, -80.433110
Pino, 36.023470, -80.579230
Pinson, 35.525690, -80.033380
Pioneer Mills, 35.260420, -80.588680
Pipkin Place, 36.441260, -76.940520
Pirates Cove, 35.762650, -78.763890
Pireway, 34.027120, -78.637790
Pisgah, 35.549860, -79.871150
Pisgah Forest, 35.254280, -82.700120
Pisgah Forest Farms, 35.215390, -82.651240
Pisgah Shadows, 35.273450, -82.626790
Pisgah View, 35.569000, -82.580400
Pittsboro, 35.720150, -79.177240
Pittsburg, 35.825140, -80.700340
Pivers Island, 34.717660, -76.672150
Plain View, 35.248500, -78.555290
Plain View, 35.144870, -79.719210
Plantation Acres, 35.923480, -79.093900
Plantation Estates, 35.768480, -78.788060
Plantation Walk, 35.328450, -82.474840
Planters Ridge, 35.200140, -80.671740
Planters Ridge, 35.488490, -79.212520
Planters Walk, 35.575990, -77.341910
Plateau, 35.593470, -81.358700
Plear, 34.596000, -77.795540
Pleasant Acres, 35.118770, -78.901140
Pleasant Acres Mobile Home Park, 35.294700, -78.007700
Pleasant Garden, 35.962080, -79.762250
Pleasant Gardens, 35.689010, -82.078170
Pleasant Green Estates, 36.099030, -78.995290
Pleasant Grove, 35.924880, -76.590220
Pleasant Grove, 36.192080, -79.326690
Pleasant Grove, 36.417350, -81.205090
Pleasant Grove, 35.689560, -82.528180
Pleasant Grove, 35.633740, -81.583700
Pleasant Grove, 36.389310, -79.266960
Pleasant Grove, 35.093780, -77.848590
Pleasant Grove, 36.439320, -77.444420
Pleasant Hill, 35.873470, -79.481690
Pleasant Hill, 35.157020, -84.246860
Pleasant Hill, 35.239570, -81.481200
Pleasant Hill, 35.066830, -77.590800
Pleasant Hill, 36.532100, -77.535530
Pleasant Hill, 36.257360, -80.883410
Pleasant Hills, 35.842640, -80.273380
Pleasant Plains, 36.349600, -76.980240
Pleasant Plains, 34.244340, -78.680850
Pleasant Ridge, 35.417660, -77.433020
Pleasant Ridge, 36.319580, -80.887570
Pleasant Valley, 35.110640, -84.016300
Pleasant View, 35.399610, -77.968040
Pleasant View, 35.889330, -76.232710
Pleasantville, 35.319600, -79.466140
Pleasantville, 36.377360, -79.837540
Pleasure Island, 34.016840, -77.908040
Plott Farm Addition, 35.512050, -82.851520
Plum Point Estates, 34.736550, -77.483300
Plumtree, 36.027070, -82.007890
Plyer, 35.371250, -80.282280
Plymouth, 35.866830, -76.748560
Pocomoke, 36.080430, -78.540280
Poindexter, 36.230690, -80.587840
Point Caswell, 34.468220, -78.159720
Point Emerald Villas, 34.651270, -77.081890
Point Harbor, 36.078770, -75.794630
Pole Creek, 35.565660, -82.707350
Polkadot, 35.454300, -81.254800
Polkton, 35.007650, -80.200890
Polkville, 35.417630, -81.642870
Pollocks, 35.111830, -77.393850
Pollocksville, 35.005990, -77.221070
Pomona, 36.060140, -79.855870
Pond Island, 35.896560, -75.617950
Ponderosa, 35.784880, -77.912210
Ponderosa - Wingate, 35.203660, -80.909890
Ponderosa Mobile Home Park, 34.237600, -77.887100
Ponzer, 35.587670, -76.494650
Pooletown, 35.590690, -80.242830
Poor Town, 36.280430, -77.025240
Pope Air Force Base  (historical), 35.171280, -79.010420
Pope Crossing, 34.566280, -78.997810
Pope Field, 35.170580, -79.017960
Popes Crossroads, 36.084870, -78.497220
Poplar, 36.072610, -82.343190
Poplar Branch, 36.280160, -75.892700
Poplar Grove, 36.197910, -81.708720
Poplar Grove, 35.384290, -82.131780
Poplar Grove, 35.106280, -78.216380
Poplar Ridge, 36.072360, -79.068620
Poplar Springs, 35.299310, -80.816460
Poplar Springs, 35.255960, -81.608980
Poplar Springs, 36.280140, -80.320890
Poplar Springs, 36.311240, -80.832570
Poplar Tent, 35.429310, -80.660070
Port Trinitie, 36.199890, -75.764350
Port-O-Pines Estates, 34.293300, -77.867800
Porter, 35.500440, -77.078010
Porter, 35.269310, -80.168950
Porter Junction, 35.526830, -77.084950
Porters Island, 34.735720, -76.587700
Porters Neck Plantation, 34.297390, -77.745260
Portsmouth, 35.069610, -76.063790
Portsmouth Island, 35.059150, -76.049460
Possumtrot, 35.902890, -82.428470
Postell, 35.082860, -84.241590
Pot Neck, 35.230160, -77.709970
Potecasi, 36.363210, -77.239130
Poteskeet Village, 36.162110, -75.743240
Potters Curve, 34.305450, -78.806410
Potters Hill, 34.968780, -77.710250
Potters Mobile Home Park, 34.211200, -77.855800
Pottertown, 36.351510, -81.672610
Powderhorn Mountain, 36.163740, -81.505930
Powell Crossroads, 36.342100, -76.656620
Powells Crossing, 34.334060, -78.860300
Powells Mobile Home Park, 34.435500, -77.551700
Powells Point, 36.157380, -75.858800
Powellsville, 36.225710, -76.933010
Powelltown, 35.132890, -82.809850
Powers, 34.692390, -78.988360
Powhatan, 35.613770, -78.417500
Prentiss, 35.121200, -83.379040
Prescott, 35.246560, -76.852160
Preston, 35.795150, -78.832510
Prestonville, 36.457640, -80.098100
Price, 36.539030, -79.914760
Price Creek, 35.866220, -82.383740
Pricetown, 35.171000, -77.896650
Princess Place, 34.246000, -77.922760
Princeton, 35.465990, -78.160550
Princeville, 35.889600, -77.532190
Proctor, 35.473420, -83.726280
Proctors Corner, 36.255430, -76.987740
Proctorville, 34.476550, -79.036420
Progress, 35.882640, -79.946700
Propst Crossroads, 35.627350, -81.375640
Prospect, 34.733220, -79.229760
Prospect, 34.047670, -78.328610
Prospect Hill, 36.249300, -79.190850
Prosper, 34.252110, -78.250830
Providence, 35.100420, -80.765630
Providence, 36.505140, -79.370300
Providence, 36.254310, -78.661670
Providence, 35.636510, -82.051220
Providence, 36.473750, -79.828650
Providence Mill, 35.582080, -81.195640
Providence Park, 35.166810, -80.807570
Providence Plantation, 35.083760, -80.765070
Providence Woods, 35.135980, -80.786460
Providence Woods, 35.050150, -80.743400
Proximity, 36.092640, -79.777250
Pumpkin Center, 35.710960, -81.700370
Pumpkin Center, 35.519300, -81.141190
Pumpkin Center, 34.791550, -77.372460
Pumpkintown, 35.253990, -83.282090
Pungo, 35.636830, -76.611880
Purchase Islands, 35.915720, -76.732440
Purlear, 36.182080, -81.284260
Purley, 36.474860, -79.357520
Purnell, 36.012090, -78.553330
Purvis, 34.588770, -79.263370
Putnam, 35.444590, -79.470030
Pyatte, 36.012900, -81.969000
Quail Hollow, 35.714050, -77.936100
Quail Hollow, 36.030690, -79.426690
Quail Hollow, 36.097910, -80.113100
Quail Hollow, 35.296780, -82.505950
Quail Hollow, 35.107370, -80.851740
Quail Hollow, 35.941540, -77.844700
Quail Hollow, 35.848760, -78.619170
Quail Hollow Estates, 36.110690, -81.135360
Quail Meadow, 35.853480, -78.616390
Quail Ridge, 35.707940, -77.941370
Quail Ridge, 35.094880, -77.092730
Quail Ridge, 35.393490, -79.235020
Quail Ridge, 35.458450, -82.198440
Quail Ridge, 35.015440, -78.960860
Quail Ridge, 35.285950, -82.493180
Quail Ridge, 35.581550, -77.342460
Quail Ridge, 35.853760, -78.610840
Quail Roost, 36.194310, -78.907510
Quail Run, 35.953750, -79.056680
Quaker Acres, 36.095140, -79.905590
Quaker Gap, 36.355690, -80.287830
Quaker Neck Estates, 35.397380, -78.064990
Qualla, 35.435380, -83.322930
Quebec, 35.140110, -82.875690
Queen Creek Mobile Home Park, 34.687700, -77.194300
Queen Pines, 35.793210, -78.520280
Queens Acres, 35.932630, -81.510100
Queens Court, 34.662380, -77.058000
Queens Grant, 35.161810, -80.761180
Queens Point, 34.264340, -77.800540
Queensdale, 35.016000, -78.966970
Quesenbury, 36.500970, -79.821980
Quick, 36.405420, -79.496410
Quinerly, 35.364050, -77.370520
Quinland, 35.416210, -83.010140
Quinns Store, 34.889050, -77.732480
Quitsna, 35.969880, -77.067180
Quork Hammock, 35.166280, -75.827390
Rabbit Corner, 36.244050, -76.321880
Rabontown, 34.173230, -78.177500
Raccoon Island, 34.372670, -78.071940
Raccoon Island, 35.147940, -76.726870
Raccoon Island, 35.067940, -76.432420
Radford Crossroads, 35.520160, -78.114160
Radio Island, 34.714880, -76.684930
Raeford, 34.981000, -79.224200
Raemon, 34.637660, -79.348650
Rain Forest, 35.057370, -80.702570
Rainbow Acres Mobile Home Park, 34.770600, -77.485900
Rainbow Estates, 35.787370, -78.774170
Rainbow Springs, 35.094260, -83.565440
Rains Crossroads, 35.515160, -78.144440
Raintree, 35.118760, -80.795630
Raintree, 34.814330, -77.457740
Raintree Estates, 35.983470, -80.429500
Raisin Rock, 34.549330, -77.358290
Raleigh, 35.772100, -78.638610
Rama, 35.177640, -80.769240
Ramblewood, 35.128480, -80.898410
Ramblewood Apartments, 35.273180, -81.550650
Ramblewood Mobile Home Park, 35.622900, -78.125500
